x-axis,1
second,Volt
-24.600000E-03,
-24.592188E-03,
-24.584375E-03,
-24.576563E-03,
-24.568750E-03,
-24.560938E-03,-10.865262446E+00
-24.553125E-03,-10.863679532E+00
-24.545313E-03,-10.862888074E+00
-24.537500E-03,-10.863063954E+00
-24.529688E-03,-10.865350386E+00
-24.521875E-03,-10.866317723E+00
-24.514063E-03,-10.867548878E+00
-24.506250E-03,-10.868164456E+00
-24.498438E-03,-10.867724758E+00
-24.490625E-03,-10.867548878E+00
-24.482813E-03,-10.868252396E+00
-24.475000E-03,-10.868340336E+00
-24.467188E-03,-10.868955914E+00
-24.459375E-03,-10.870362949E+00
-24.451563E-03,-10.872033803E+00
-24.443750E-03,-10.873528778E+00
-24.435938E-03,-10.875375512E+00
-24.428125E-03,-10.875639331E+00
-24.420313E-03,-10.875287572E+00
-24.412500E-03,-10.875287572E+00
-24.404688E-03,-10.875375512E+00
-24.396875E-03,-10.875551391E+00
-24.389063E-03,-10.875199632E+00
-24.381250E-03,-10.876958426E+00
-24.373438E-03,-10.878805160E+00
-24.365625E-03,-10.880651893E+00
-24.357813E-03,-10.881707170E+00
-24.350000E-03,-10.884521240E+00
-24.342188E-03,-10.884785059E+00
-24.334375E-03,-10.885576516E+00
-24.326563E-03,-10.884785059E+00
-24.318750E-03,-10.885488577E+00
-24.310938E-03,-10.884609180E+00
-24.303125E-03,-10.886367974E+00
-24.295313E-03,-10.885400637E+00
-24.287500E-03,-10.887335310E+00
-24.279688E-03,-10.888126768E+00
-24.271875E-03,-10.888478526E+00
-24.264063E-03,-10.888478526E+00
-24.256250E-03,-10.888126768E+00
-24.248438E-03,-10.886895612E+00
-24.240625E-03,-10.887247371E+00
-24.232813E-03,-10.886104155E+00
-24.225000E-03,-10.887071491E+00
-24.217188E-03,-10.887071491E+00
-24.209375E-03,-10.888654406E+00
-24.201563E-03,-10.889797622E+00
-24.193750E-03,-10.891908175E+00
-24.185938E-03,-10.893666969E+00
-24.178125E-03,-10.894898124E+00
-24.170313E-03,-10.894018727E+00
-24.162500E-03,-10.893051391E+00
-24.154688E-03,-10.892171994E+00
-24.146875E-03,-10.892963451E+00
-24.139063E-03,-10.893842848E+00
-24.131250E-03,-10.895777521E+00
-24.123438E-03,-10.895689582E+00
-24.115625E-03,-10.898063953E+00
-24.107813E-03,-10.897976014E+00
-24.100000E-03,-10.898943350E+00
-24.092188E-03,-10.898415712E+00
-24.084375E-03,-10.897448376E+00
-24.076563E-03,-10.896481039E+00
-24.068750E-03,-10.896656918E+00
-24.060938E-03,-10.896129280E+00
-24.053125E-03,-10.896568979E+00
-24.045313E-03,-10.895777521E+00
-24.037500E-03,-10.896568979E+00
-24.029688E-03,-10.895777521E+00
-24.021875E-03,-10.897096617E+00
-24.014063E-03,-10.898063953E+00
-24.006250E-03,-10.897448376E+00
-23.998438E-03,-10.896129280E+00
-23.990625E-03,-10.895074004E+00
-23.982813E-03,-10.894986064E+00
-23.975000E-03,-10.894370486E+00
-23.967188E-03,-10.893403150E+00
-23.959375E-03,-10.893842848E+00
-23.951563E-03,-10.894546366E+00
-23.943750E-03,-10.895953401E+00
-23.935938E-03,-10.896041340E+00
-23.928125E-03,-10.896305160E+00
-23.920313E-03,-10.896041340E+00
-23.912500E-03,-10.896129280E+00
-23.904688E-03,-10.894986064E+00
-23.896875E-03,-10.894458426E+00
-23.889063E-03,-10.893754908E+00
-23.881250E-03,-10.893666969E+00
-23.873438E-03,-10.893491089E+00
-23.865625E-03,-10.894458426E+00
-23.857813E-03,-10.895513702E+00
-23.850000E-03,-10.895601642E+00
-23.842188E-03,-10.895689582E+00
-23.834375E-03,-10.894458426E+00
-23.826563E-03,-10.893403150E+00
-23.818750E-03,-10.891732295E+00
-23.810938E-03,-10.890413200E+00
-23.803125E-03,-10.889269984E+00
-23.795313E-03,-10.888918225E+00
-23.787500E-03,-10.889182044E+00
-23.779688E-03,-10.890149381E+00
-23.771875E-03,-10.889885562E+00
-23.764063E-03,-10.890061441E+00
-23.756250E-03,-10.888918225E+00
-23.748438E-03,-10.886367974E+00
-23.740625E-03,-10.882850386E+00
-23.732813E-03,-10.880915712E+00
-23.725000E-03,-10.878717220E+00
-23.717188E-03,-10.877925763E+00
-23.709375E-03,-10.875991089E+00
-23.701563E-03,-10.875023753E+00
-23.693750E-03,-10.873880537E+00
-23.685938E-03,-10.872825260E+00
-23.678125E-03,-10.869571491E+00
-23.670313E-03,-10.867021240E+00
-23.662500E-03,-10.863151894E+00
-23.654688E-03,-10.859546366E+00
-23.646875E-03,-10.855852899E+00
-23.639063E-03,-10.853302647E+00
-23.631250E-03,-10.851455914E+00
-23.623438E-03,-10.850664457E+00
-23.615625E-03,-10.848465964E+00
-23.607813E-03,-10.846267472E+00
-23.600000E-03,-10.844156919E+00
-23.592188E-03,-10.841870487E+00
-23.584375E-03,-10.837033803E+00
-23.576563E-03,-10.829295110E+00
-23.568750E-03,-10.815928276E+00
-23.560938E-03,-10.798164457E+00
-23.553125E-03,-10.780312698E+00
-23.545313E-03,-10.765802648E+00
-23.537500E-03,-10.755161945E+00
-23.529688E-03,-10.746455915E+00
-23.521875E-03,-10.740563955E+00
-23.514063E-03,-10.737222247E+00
-23.506250E-03,-10.732913201E+00
-23.498438E-03,-10.728428277E+00
-23.490625E-03,-10.719986066E+00
-23.482813E-03,-10.702925765E+00
-23.475000E-03,-10.680589081E+00
-23.467188E-03,-10.658428278E+00
-23.459375E-03,-10.643390589E+00
-23.451563E-03,-10.632574007E+00
-23.443750E-03,-10.626154409E+00
-23.435938E-03,-10.620438328E+00
-23.428125E-03,-10.614018730E+00
-23.420313E-03,-10.603378027E+00
-23.412500E-03,-10.585350389E+00
-23.404688E-03,-10.560287575E+00
-23.396875E-03,-10.536016219E+00
-23.389063E-03,-10.517724762E+00
-23.381250E-03,-10.510689586E+00
-23.373438E-03,-10.503302651E+00
-23.365625E-03,-10.492749887E+00
-23.357813E-03,-10.473754913E+00
-23.350000E-03,-10.448867978E+00
-23.342188E-03,-10.424420742E+00
-23.334375E-03,-10.407624260E+00
-23.326563E-03,-10.398038833E+00
-23.318750E-03,-10.388805165E+00
-23.310938E-03,-10.370161949E+00
-23.303125E-03,-10.341229789E+00
-23.295313E-03,-10.311769990E+00
-23.287500E-03,-10.294182050E+00
-23.279688E-03,-10.282749890E+00
-23.271875E-03,-10.272460945E+00
-23.264063E-03,-10.251707176E+00
-23.256250E-03,-10.225413207E+00
