x-axis,1
second,Volt
-24.600000E-03,
-24.592188E-03,
-24.584375E-03,
-24.576563E-03,
-24.568750E-03,
-24.560938E-03,-10.260237327E+00
-24.553125E-03,-10.251883056E+00
-24.545313E-03,-10.243792604E+00
-24.537500E-03,-10.236405669E+00
-24.529688E-03,-10.227435820E+00
-24.521875E-03,-10.218026272E+00
-24.514063E-03,-10.209759941E+00
-24.506250E-03,-10.202109187E+00
-24.498438E-03,-10.195601649E+00
-24.490625E-03,-10.189621750E+00
-24.482813E-03,-10.184697127E+00
-24.475000E-03,-10.181091599E+00
-24.467188E-03,-10.177574011E+00
-24.459375E-03,-10.175727278E+00
-24.451563E-03,-10.173880544E+00
-24.443750E-03,-10.173264966E+00
-24.435938E-03,-10.171945871E+00
-24.428125E-03,-10.170450896E+00
-24.420313E-03,-10.168428283E+00
-24.412500E-03,-10.167109187E+00
-24.404688E-03,-10.165702152E+00
-24.396875E-03,-10.163855419E+00
-24.389063E-03,-10.161217228E+00
-24.381250E-03,-10.156644363E+00
-24.373438E-03,-10.151631801E+00
-24.365625E-03,-10.146970997E+00
-24.357813E-03,-10.139496122E+00
-24.350000E-03,-10.131581550E+00
-24.342188E-03,-10.122347881E+00
-24.334375E-03,-10.114433309E+00
-24.326563E-03,-10.104935821E+00
-24.318750E-03,-10.096053912E+00
-24.310938E-03,-10.087347882E+00
-24.303125E-03,-10.080576525E+00
-24.295313E-03,-10.073805168E+00
-24.287500E-03,-10.069847882E+00
-24.279688E-03,-10.066066475E+00
-24.271875E-03,-10.063164465E+00
-24.264063E-03,-10.061405671E+00
-24.256250E-03,-10.061141852E+00
-24.248438E-03,-10.059470998E+00
-24.240625E-03,-10.056744867E+00
-24.232813E-03,-10.055425772E+00
-24.225000E-03,-10.054282555E+00
-24.217188E-03,-10.053403159E+00
-24.209375E-03,-10.050677028E+00
-24.201563E-03,-10.047071500E+00
-24.193750E-03,-10.041619239E+00
-24.185938E-03,-10.036782556E+00
-24.178125E-03,-10.029747380E+00
-24.170313E-03,-10.021217229E+00
-24.162500E-03,-10.013390596E+00
-24.154688E-03,-10.003981048E+00
-24.146875E-03,-9.993780044E+00
-24.139063E-03,-9.983842858E+00
-24.131250E-03,-9.976192104E+00
-24.123438E-03,-9.968277531E+00
-24.115625E-03,-9.962033813E+00
-24.107813E-03,-9.956053913E+00
-24.100000E-03,-9.952712205E+00
-24.092188E-03,-9.950337833E+00
-24.084375E-03,-9.949194617E+00
-24.076563E-03,-9.948666979E+00
-24.068750E-03,-9.947699642E+00
-24.060938E-03,-9.946204667E+00
-24.053125E-03,-9.944094114E+00
-24.045313E-03,-9.942511200E+00
-24.037500E-03,-9.941807682E+00
-24.029688E-03,-9.941367984E+00
-24.021875E-03,-9.938905672E+00
-24.014063E-03,-9.935388084E+00
-24.006250E-03,-9.931342858E+00
-23.998438E-03,-9.924747381E+00
-23.990625E-03,-9.916568989E+00
-23.982813E-03,-9.908742356E+00
-23.975000E-03,-9.899684567E+00
-23.967188E-03,-9.890890597E+00
-23.959375E-03,-9.880513713E+00
-23.951563E-03,-9.871104165E+00
-23.943750E-03,-9.862837834E+00
-23.935938E-03,-9.855187080E+00
-23.928125E-03,-9.848943362E+00
-23.920313E-03,-9.844194618E+00
-23.912500E-03,-9.840149392E+00
-23.904688E-03,-9.837775020E+00
-23.896875E-03,-9.836543864E+00
-23.889063E-03,-9.835488588E+00
-23.881250E-03,-9.833465975E+00
-23.873438E-03,-9.830739844E+00
-23.865625E-03,-9.829508689E+00
-23.857813E-03,-9.828189593E+00
-23.850000E-03,-9.825199643E+00
-23.842188E-03,-9.822121754E+00
-23.834375E-03,-9.817197131E+00
-23.826563E-03,-9.811305171E+00
-23.818750E-03,-9.802687081E+00
-23.810938E-03,-9.793101654E+00
-23.803125E-03,-9.783867986E+00
-23.795313E-03,-9.774810197E+00
-23.787500E-03,-9.765664468E+00
-23.779688E-03,-9.754056428E+00
-23.771875E-03,-9.745614217E+00
-23.764063E-03,-9.738666981E+00
-23.756250E-03,-9.732247383E+00
-23.748438E-03,-9.727146881E+00
-23.740625E-03,-9.724772509E+00
-23.732813E-03,-9.723629293E+00
-23.725000E-03,-9.722661956E+00
-23.717188E-03,-9.719584067E+00
-23.709375E-03,-9.716857936E+00
-23.701563E-03,-9.715099142E+00
-23.693750E-03,-9.711053916E+00
-23.685938E-03,-9.704370499E+00
-23.678125E-03,-9.695224770E+00
-23.670313E-03,-9.684056429E+00
-23.662500E-03,-9.670161957E+00
-23.654688E-03,-9.655300148E+00
-23.646875E-03,-9.640702158E+00
-23.639063E-03,-9.626895625E+00
-23.631250E-03,-9.618453414E+00
-23.623438E-03,-9.613704671E+00
-23.615625E-03,-9.610802661E+00
-23.607813E-03,-9.607109193E+00
-23.600000E-03,-9.603855425E+00
-23.592188E-03,-9.596996128E+00
-23.584375E-03,-9.584156932E+00
-23.576563E-03,-9.564722259E+00
-23.568750E-03,-9.541594119E+00
-23.560938E-03,-9.520224772E+00
-23.553125E-03,-9.505011205E+00
-23.545313E-03,-9.498151908E+00
-23.537500E-03,-9.493315225E+00
-23.529688E-03,-9.485224773E+00
-23.521875E-03,-9.469307687E+00
-23.514063E-03,-9.445739848E+00
-23.506250E-03,-9.421644371E+00
-23.498438E-03,-9.401242361E+00
-23.490625E-03,-9.388666985E+00
-23.482813E-03,-9.381983568E+00
-23.475000E-03,-9.373365477E+00
-23.467188E-03,-9.356656935E+00
-23.459375E-03,-9.331418242E+00
-23.451563E-03,-9.301958443E+00
-23.443750E-03,-9.281996132E+00
-23.435938E-03,-9.272322765E+00
-23.428125E-03,-9.262649398E+00
-23.420313E-03,-9.243918243E+00
-23.412500E-03,-9.216481057E+00
-23.404688E-03,-9.188252414E+00
-23.396875E-03,-9.168641861E+00
-23.389063E-03,-9.157473520E+00
-23.381250E-03,-9.146129299E+00
-23.373438E-03,-9.121682063E+00
-23.365625E-03,-9.092310204E+00
-23.357813E-03,-9.063993621E+00
-23.350000E-03,-9.047197139E+00
-23.342188E-03,-9.035237340E+00
-23.334375E-03,-9.013076536E+00
-23.326563E-03,-8.979747391E+00
-23.318750E-03,-8.949672015E+00
-23.310938E-03,-8.933051412E+00
-23.303125E-03,-8.920388095E+00
-23.295313E-03,-8.891016236E+00
-23.287500E-03,-8.852674528E+00
-23.279688E-03,-8.829106689E+00
-23.271875E-03,-8.815915735E+00
-23.264063E-03,-8.796656941E+00
-23.256250E-03,-8.765438348E+00
