x-axis,1
second,Volt
-24.600000E-03,
-24.592188E-03,
-24.584375E-03,
-24.576563E-03,
-24.568750E-03,
-24.560938E-03,-10.863855411E+00
-24.553125E-03,-10.863679532E+00
-24.545313E-03,-10.862976014E+00
-24.537500E-03,-10.863063954E+00
-24.529688E-03,-10.863679532E+00
-24.521875E-03,-10.864734808E+00
-24.514063E-03,-10.864734808E+00
-24.506250E-03,-10.864910688E+00
-24.498438E-03,-10.865614205E+00
-24.490625E-03,-10.865878024E+00
-24.482813E-03,-10.866757421E+00
-24.475000E-03,-10.866317723E+00
-24.467188E-03,-10.867548878E+00
-24.459375E-03,-10.868340336E+00
-24.451563E-03,-10.868780034E+00
-24.443750E-03,-10.869219733E+00
-24.435938E-03,-10.869747371E+00
-24.428125E-03,-10.870450888E+00
-24.420313E-03,-10.870275009E+00
-24.412500E-03,-10.870099130E+00
-24.404688E-03,-10.872473501E+00
-24.396875E-03,-10.873528778E+00
-24.389063E-03,-10.873616718E+00
-24.381250E-03,-10.874232295E+00
-24.373438E-03,-10.875375512E+00
-24.365625E-03,-10.876079029E+00
-24.357813E-03,-10.877837823E+00
-24.350000E-03,-10.879244858E+00
-24.342188E-03,-10.879420738E+00
-24.334375E-03,-10.880036315E+00
-24.326563E-03,-10.879948376E+00
-24.318750E-03,-10.881091592E+00
-24.310938E-03,-10.881443351E+00
-24.303125E-03,-10.881355411E+00
-24.295313E-03,-10.881091592E+00
-24.287500E-03,-10.881619230E+00
-24.279688E-03,-10.882058929E+00
-24.271875E-03,-10.881443351E+00
-24.264063E-03,-10.883114205E+00
-24.256250E-03,-10.882674506E+00
-24.248438E-03,-10.882146868E+00
-24.240625E-03,-10.881531290E+00
-24.232813E-03,-10.882058929E+00
-24.225000E-03,-10.882938326E+00
-24.217188E-03,-10.883905662E+00
-24.209375E-03,-10.885136818E+00
-24.201563E-03,-10.886016215E+00
-24.193750E-03,-10.886631793E+00
-24.185938E-03,-10.886543853E+00
-24.178125E-03,-10.887862949E+00
-24.170313E-03,-10.888918225E+00
-24.162500E-03,-10.889357923E+00
-24.154688E-03,-10.890940838E+00
-24.146875E-03,-10.890589079E+00
-24.139063E-03,-10.892084054E+00
-24.131250E-03,-10.892523753E+00
-24.123438E-03,-10.892699632E+00
-24.115625E-03,-10.892084054E+00
-24.107813E-03,-10.892435813E+00
-24.100000E-03,-10.892435813E+00
-24.092188E-03,-10.892347873E+00
-24.084375E-03,-10.891908175E+00
-24.076563E-03,-10.891644356E+00
-24.068750E-03,-10.892171994E+00
-24.060938E-03,-10.892611692E+00
-24.053125E-03,-10.891468476E+00
-24.045313E-03,-10.891204657E+00
-24.037500E-03,-10.891204657E+00
-24.029688E-03,-10.890237320E+00
-24.021875E-03,-10.892084054E+00
-24.014063E-03,-10.892084054E+00
-24.006250E-03,-10.890501139E+00
-23.998438E-03,-10.889973501E+00
-23.990625E-03,-10.890589079E+00
-23.982813E-03,-10.890237320E+00
-23.975000E-03,-10.890237320E+00
-23.967188E-03,-10.890061441E+00
-23.959375E-03,-10.889357923E+00
-23.951563E-03,-10.889357923E+00
-23.943750E-03,-10.889182044E+00
-23.935938E-03,-10.888654406E+00
-23.928125E-03,-10.889006165E+00
-23.920313E-03,-10.887599129E+00
-23.912500E-03,-10.887511190E+00
-23.904688E-03,-10.887511190E+00
-23.896875E-03,-10.888918225E+00
-23.889063E-03,-10.888742346E+00
-23.881250E-03,-10.887950888E+00
-23.873438E-03,-10.887687069E+00
-23.865625E-03,-10.888038828E+00
-23.857813E-03,-10.888126768E+00
-23.850000E-03,-10.888214707E+00
-23.842188E-03,-10.887071491E+00
-23.834375E-03,-10.886543853E+00
-23.826563E-03,-10.886104155E+00
-23.818750E-03,-10.886983552E+00
-23.810938E-03,-10.886367974E+00
-23.803125E-03,-10.886367974E+00
-23.795313E-03,-10.884872999E+00
-23.787500E-03,-10.883993602E+00
-23.779688E-03,-10.882058929E+00
-23.771875E-03,-10.882322748E+00
-23.764063E-03,-10.880563954E+00
-23.756250E-03,-10.880124255E+00
-23.748438E-03,-10.878101642E+00
-23.740625E-03,-10.876958426E+00
-23.732813E-03,-10.876254908E+00
-23.725000E-03,-10.874496115E+00
-23.717188E-03,-10.872913200E+00
-23.709375E-03,-10.871682044E+00
-23.701563E-03,-10.869131793E+00
-23.693750E-03,-10.866845361E+00
-23.685938E-03,-10.864383049E+00
-23.678125E-03,-10.862184557E+00
-23.670313E-03,-10.858579029E+00
-23.662500E-03,-10.856292597E+00
-23.654688E-03,-10.853830286E+00
-23.646875E-03,-10.852247371E+00
-23.639063E-03,-10.851104155E+00
-23.631250E-03,-10.849169482E+00
-23.623438E-03,-10.847938326E+00
-23.615625E-03,-10.845300135E+00
-23.607813E-03,-10.842486065E+00
-23.600000E-03,-10.838792597E+00
-23.592188E-03,-10.833604155E+00
-23.584375E-03,-10.824722246E+00
-23.576563E-03,-10.813114206E+00
-23.568750E-03,-10.798164457E+00
-23.560938E-03,-10.780312698E+00
-23.553125E-03,-10.765450890E+00
-23.545313E-03,-10.753051392E+00
-23.537500E-03,-10.743202146E+00
-23.529688E-03,-10.738013704E+00
-23.521875E-03,-10.733177021E+00
-23.514063E-03,-10.728076518E+00
-23.506250E-03,-10.721129282E+00
-23.498438E-03,-10.709873001E+00
-23.490625E-03,-10.693076518E+00
-23.482813E-03,-10.672322750E+00
-23.475000E-03,-10.652976016E+00
-23.467188E-03,-10.640840338E+00
-23.459375E-03,-10.630287574E+00
-23.451563E-03,-10.623516218E+00
-23.443750E-03,-10.617184560E+00
-23.435938E-03,-10.606895615E+00
-23.428125E-03,-10.589219736E+00
-23.420313E-03,-10.566355414E+00
-23.412500E-03,-10.545425766E+00
-23.404688E-03,-10.527134309E+00
-23.396875E-03,-10.517109184E+00
-23.389063E-03,-10.509106671E+00
-23.381250E-03,-10.500048882E+00
-23.373438E-03,-10.486066470E+00
-23.365625E-03,-10.462586571E+00
-23.357813E-03,-10.435852903E+00
-23.350000E-03,-10.414571496E+00
-23.342188E-03,-10.401116723E+00
-23.334375E-03,-10.393114210E+00
-23.326563E-03,-10.381154411E+00
-23.318750E-03,-10.360312703E+00
-23.310938E-03,-10.333315216E+00
-23.303125E-03,-10.307373005E+00
-23.295313E-03,-10.290312704E+00
-23.287500E-03,-10.279584061E+00
-23.279688E-03,-10.263139337E+00
-23.271875E-03,-10.238867981E+00
-23.264063E-03,-10.208001147E+00
-23.256250E-03,-10.183378031E+00
