0.20,0.04
0.2,0.05
0.52,0.12
0.56,0.13
0.64,0.15
0.8,0.19
0.88,0.21
1.24,0.28
1.32,0.3
1.44,0.33
1.56,0.36
1.68,0.38
1.84,0.42
1.88,0.43
1.92,0.44
