x-axis,1,2
second,Volt,Volt
-165.1000E-06,-1.1540166837E+00,-1.1518765236E+00
-164.7500E-06,-663.6459507E-03,-691.3873078E-03
-164.4000E-06,-115.5011986E-03,-169.4876150E-03
-164.0500E-06,+434.3053611E-03,+358.4783219E-03
-163.7000E-06,+952.2054812E-03,+858.1257438E-03
-163.3500E-06,+1.3791575058E+00,+1.2780035562E+00
-163.0000E-06,+1.6862699996E+00,+1.5883219775E+00
-162.6500E-06,+1.8475274418E+00,+1.7583163279E+00
-162.3000E-06,+1.8488100250E+00,+1.7761049091E+00
-161.9500E-06,+1.6856205914E+00,+1.6408861881E+00
-161.6000E-06,+1.3780934021E+00,+1.3611929801E+00
-161.2500E-06,+950.2208217E-03,+960.9904647E-03
-160.9000E-06,+433.5740164E-03,+478.1351888E-03
-160.5500E-06,-118.9362070E-03,-49.4885562E-03
-160.2000E-06,-664.2505679E-03,-576.0753176E-03
-159.8500E-06,-1.1549506300E+00,-1.0530021684E+00
-159.5000E-06,-1.5487631448E+00,-1.4398653087E+00
-159.1500E-06,-1.8049608358E+00,-1.7060943362E+00
-158.8000E-06,-1.9126037204E+00,-1.8263559926E+00
-158.4500E-06,-1.8572384892E+00,-1.7906036288E+00
-158.1000E-06,-1.6446209720E+00,-1.6034796246E+00
-157.7500E-06,-1.2948959181E+00,-1.2820128797E+00
-157.4000E-06,-833.3085814E-03,-849.4003255E-03
-157.0500E-06,-294.8001549E-03,-342.3779522E-03
-156.7000E-06,+259.3569080E-03,+186.1235604E-03
-156.3500E-06,+793.1836553E-03,+704.1121642E-03
-156.0000E-06,+1.2514621351E+00,+1.1539580930E+00
-155.6500E-06,+1.6046565485E+00,+1.5038399667E+00
-155.3000E-06,+1.8100832590E+00,+1.7218684188E+00
-154.9500E-06,+1.8665298878E+00,+1.7895311419E+00
-154.6000E-06,+1.7570923194E+00,+1.7033628632E+00
-154.2500E-06,+1.4961582029E+00,+1.4672936454E+00
-153.9000E-06,+1.0996057296E+00,+1.1028238953E+00
-153.5500E-06,+608.1532866E-03,+642.9519065E-03
-153.2000E-06,+59.4429419E-03,+119.3065529E-03
-152.8500E-06,-491.3910498E-03,-407.5107863E-03
-152.5000E-06,-1.0049939539E+00,-907.7454022E-03
-152.1500E-06,-1.4349119974E+00,-1.3286721779E+00
-151.8000E-06,-1.7411594787E+00,-1.6352167855E+00
-151.4500E-06,-1.8963918820E+00,-1.8051805160E+00
-151.1000E-06,-1.8928388090E+00,-1.8203619396E+00
-150.7500E-06,-1.7322080969E+00,-1.6824454237E+00
