x-axis,1,2
second,Volt,Volt
-167.4000E-06,-919.6328131E-03,-877.5630813E-03
-167.0500E-06,-395.1613800E-03,-377.2862426E-03
-166.7000E-06,+152.8462424E-03,+147.5141374E-03
-166.3500E-06,+695.1302163E-03,+666.3142618E-03
-166.0000E-06,+1.1697184513E+00,+1.1225293814E+00
-165.6500E-06,+1.5459695437E+00,+1.4817414467E+00
-165.3000E-06,+1.7894511706E+00,+1.7153266703E+00
-164.9500E-06,+1.8842318967E+00,+1.8047297896E+00
-164.6000E-06,+1.8144465658E+00,+1.7423953648E+00
-164.2500E-06,+1.6024053287E+00,+1.5315525345E+00
-163.9000E-06,+1.2433548859E+00,+1.1903498451E+00
-163.5500E-06,+783.4264601E-03,+751.9293909E-03
-163.2000E-06,+250.8692607E-03,+242.5251505E-03
-162.8500E-06,-298.2864639E-03,-283.3241766E-03
-162.5000E-06,-829.0608138E-03,-794.4438456E-03
-162.1500E-06,-1.2913062489E+00,-1.2367365258E+00
-161.8000E-06,-1.6450032115E+00,-1.5751536957E+00
-161.4500E-06,-1.8653502072E+00,-1.7867192615E+00
-161.1000E-06,-1.9284748798E+00,-1.8482299058E+00
-160.7500E-06,-1.8348950319E+00,-1.7580704375E+00
-160.4000E-06,-1.5931613595E+00,-1.5237638623E+00
-160.0500E-06,-1.2178146865E+00,-1.1637435499E+00
-159.7000E-06,-739.2515222E-03,-706.4599116E-03
-159.3500E-06,-199.5547251E-03,-188.3899151E-03
-159.0000E-06,+349.2170263E-03,+337.6755171E-03
-158.6500E-06,+871.7641136E-03,+837.2390481E-03
-158.3000E-06,+1.3175835596E+00,+1.2624984568E+00
-157.9500E-06,+1.6500902444E+00,+1.5811964002E+00
-157.6000E-06,+1.8383578928E+00,+1.7650626648E+00
-157.2500E-06,+1.8771673383E+00,+1.8000630678E+00
-156.9000E-06,+1.7567736024E+00,+1.6841525284E+00
-156.5500E-06,+1.4879495965E+00,+1.4258294838E+00
-156.2000E-06,+1.0904817038E+00,+1.0437846409E+00
-155.8500E-06,+600.1121984E-03,+576.0524725E-03
-155.5000E-06,+56.0736743E-03,+55.8773076E-03
-155.1500E-06,-493.0865623E-03,-469.6812465E-03
-154.8000E-06,-1.0037506861E+00,-962.1172080E-03
-154.4500E-06,-1.4317238916E+00,-1.3700755413E+00
-154.1000E-06,-1.7418002561E+00,-1.6666117597E+00
-153.7500E-06,-1.9038051902E+00,-1.8260727790E+00
-153.4000E-06,-1.9114785116E+00,-1.8328181144E+00
-153.0500E-06,-1.7673691747E+00,-1.6904360567E+00
