x-axis,1,2
second,Volt,Volt
-168.6500E-06,-881.5784458E-03,-810.9597452E-03
-168.3000E-06,-354.5345185E-03,-305.1320959E-03
-167.9500E-06,+189.6393963E-03,+215.5384087E-03
-167.6000E-06,+724.3313878E-03,+724.0958350E-03
-167.2500E-06,+1.1915038916E+00,+1.1663997304E+00
-166.9000E-06,+1.5593540975E+00,+1.5110780089E+00
-166.5500E-06,+1.7945162953E+00,+1.7316734956E+00
-166.2000E-06,+1.8850780054E+00,+1.8066478682E+00
-165.8500E-06,+1.8115187423E+00,+1.7319355924E+00
-165.5000E-06,+1.5985927273E+00,+1.5121111535E+00
-165.1500E-06,+1.2425750512E+00,+1.1670935959E+00
-164.8000E-06,+784.7947541E-03,+725.3827901E-03
-164.4500E-06,+256.8363712E-03,+216.8691587E-03
-164.1000E-06,-288.1583897E-03,-304.0418305E-03
-163.7500E-06,-815.4751607E-03,-808.8240270E-03
-163.4000E-06,-1.2770657925E+00,-1.2456800091E+00
-163.0500E-06,-1.6307849164E+00,-1.5801724087E+00
-162.7000E-06,-1.8555714806E+00,-1.7872586223E+00
-162.3500E-06,-1.9287143415E+00,-1.8477460452E+00
-162.0000E-06,-1.8481330659E+00,-1.7581664806E+00
-161.6500E-06,-1.6143031365E+00,-1.5270580043E+00
-161.3000E-06,-1.2512726655E+00,-1.1706285672E+00
-160.9500E-06,-782.8676784E-03,-718.9622773E-03
-160.6000E-06,-248.3713268E-03,-205.0342652E-03
-160.2500E-06,+291.9958446E-03,+315.5172757E-03
-159.9000E-06,+818.6947963E-03,+813.3423068E-03
-159.5500E-06,+1.2686122541E+00,+1.2419539853E+00
-159.2000E-06,+1.6148467185E+00,+1.5651110309E+00
-158.8500E-06,+1.8226602226E+00,+1.7566329244E+00
-158.5000E-06,+1.8831194215E+00,+1.8038254402E+00
-158.1500E-06,+1.7862456254E+00,+1.7003498295E+00
-157.8000E-06,+1.5402094121E+00,+1.4568972610E+00
-157.4500E-06,+1.1614505165E+00,+1.0884551984E+00
-157.1000E-06,+688.6931525E-03,+630.9138892E-03
-156.7500E-06,+153.4581336E-03,+117.8967414E-03
-156.4000E-06,-391.8097348E-03,-403.9072205E-03
-156.0500E-06,-910.6258557E-03,-899.7360053E-03
-155.7000E-06,-1.3525620866E+00,-1.3187737931E+00
-155.3500E-06,-1.6858913298E+00,-1.6285839204E+00
-155.0000E-06,-1.8812230788E+00,-1.8101961600E+00
-154.6500E-06,-1.9260063112E+00,-1.8423065634E+00
-154.3000E-06,-1.8105845483E+00,-1.7254756081E+00
