x-axis,1,2
second,Volt,Volt
-165.1000E-06,-637.6110899E-03,-668.2890360E-03
-164.7500E-06,-1.1100056890E+00,-1.1118797250E+00
-164.4000E-06,-1.4941306207E+00,-1.4668808075E+00
-164.0500E-06,-1.7556889851E+00,-1.7033962721E+00
-163.7000E-06,-1.8787765693E+00,-1.8044440939E+00
-163.3500E-06,-1.8532303341E+00,-1.7608298060E+00
-163.0000E-06,-1.6792726358E+00,-1.5773081724E+00
-162.6500E-06,-1.3694965582E+00,-1.2660033359E+00
-162.3000E-06,-952.8219705E-03,-853.8026138E-03
-161.9500E-06,-453.2993216E-03,-371.7195486E-03
-161.6000E-06,+73.0922092E-03,+132.9847656E-03
-161.2500E-06,+596.5629106E-03,+633.9139308E-03
-160.9000E-06,+1.0689166544E+00,+1.0751648571E+00
-160.5500E-06,+1.4512972174E+00,+1.4281811778E+00
-160.2000E-06,+1.7126856839E+00,+1.6627295084E+00
-159.8500E-06,+1.8329417191E+00,+1.7620898671E+00
-159.5000E-06,+1.8036298111E+00,+1.7168719155E+00
-159.1500E-06,+1.6298252983E+00,+1.5312179235E+00
-158.8000E-06,+1.3204027141E+00,+1.2196746752E+00
-158.4500E-06,+899.1391252E-03,+806.5908281E-03
-158.1000E-06,+402.0077227E-03,+326.2506347E-03
-157.7500E-06,-124.3966871E-03,-180.0435866E-03
-157.4000E-06,-649.7941303E-03,-679.1233485E-03
-157.0500E-06,-1.1192428096E+00,-1.1217004537E+00
-156.7000E-06,-1.5035226550E+00,-1.4743953869E+00
-156.3500E-06,-1.7590249730E+00,-1.7078033200E+00
-156.0000E-06,-1.8806345658E+00,-1.8054443196E+00
-155.6500E-06,-1.8526731947E+00,-1.7592365015E+00
-155.3000E-06,-1.6724361462E+00,-1.5715347796E+00
-154.9500E-06,-1.3610262104E+00,-1.2591299969E+00
-154.6000E-06,-942.8133606E-03,-844.7724398E-03
-154.2500E-06,-443.9028776E-03,-360.7372626E-03
-153.9000E-06,+84.6754889E-03,+144.5839556E-03
-153.5500E-06,+608.8549215E-03,+644.1709455E-03
-153.2000E-06,+1.0778027853E+00,+1.0843670559E+00
-152.8500E-06,+1.4576433154E+00,+1.4347595711E+00
-152.5000E-06,+1.7168196405E+00,+1.6676723906E+00
-152.1500E-06,+1.8355473476E+00,+1.7633130089E+00
-151.8000E-06,+1.8012363842E+00,+1.7155924068E+00
-151.4500E-06,+1.6270409795E+00,+1.5262984679E+00
-151.1000E-06,+1.3128445119E+00,+1.2113366814E+00
-150.7500E-06,+891.1258786E-03,+797.5730862E-03
