x-axis,1,2
second,Volt,Volt
-167.4000E-06,-919.4735327E-03,-878.4335104E-03
-167.0500E-06,-395.1253490E-03,-377.2141806E-03
-166.7000E-06,+153.1945561E-03,+147.7121032E-03
-166.3500E-06,+695.7927781E-03,+666.1572267E-03
-166.0000E-06,+1.1702360762E+00,+1.1229791548E+00
-165.6500E-06,+1.5462052741E+00,+1.4823174793E+00
-165.3000E-06,+1.7894093732E+00,+1.7156876153E+00
-164.9500E-06,+1.8843527232E+00,+1.8053005672E+00
-164.6000E-06,+1.8148335649E+00,+1.7427879527E+00
-164.2500E-06,+1.6026009739E+00,+1.5316696621E+00
-163.9000E-06,+1.2432744785E+00,+1.1902713275E+00
-163.5500E-06,+783.3890507E-03,+752.1086196E-03
-163.2000E-06,+250.4288558E-03,+242.1892365E-03
-162.8500E-06,-298.5031828E-03,-282.9221287E-03
-162.5000E-06,-829.3883877E-03,-794.3467526E-03
-162.1500E-06,-1.2913519983E+00,-1.2369472252E+00
-161.8000E-06,-1.6449674336E+00,-1.5752772736E+00
-161.4500E-06,-1.8656526639E+00,-1.7865963728E+00
-161.1000E-06,-1.9285533974E+00,-1.8483084234E+00
-160.7500E-06,-1.8347465953E+00,-1.7581747508E+00
-160.4000E-06,-1.5931009812E+00,-1.5244523812E+00
-160.0500E-06,-1.2174211563E+00,-1.1635874569E+00
-159.7000E-06,-739.0159695E-03,-706.5240588E-03
-159.3500E-06,-199.1697935E-03,-187.8230249E-03
-159.0000E-06,+349.8768045E-03,+337.7071546E-03
-158.6500E-06,+872.1405166E-03,+837.4907857E-03
-158.3000E-06,+1.3182507410E+00,+1.2625374976E+00
-157.9500E-06,+1.6500834604E+00,+1.5816128993E+00
-157.6000E-06,+1.8393035120E+00,+1.7647034588E+00
-157.2500E-06,+1.8778026992E+00,+1.8001054844E+00
-156.9000E-06,+1.7576397619E+00,+1.6843982411E+00
-156.5500E-06,+1.4881797058E+00,+1.4259499819E+00
-156.2000E-06,+1.0906094221E+00,+1.0436815230E+00
-155.8500E-06,+600.3505456E-03,+576.0767821E-03
-155.5000E-06,+56.0997984E-03,+56.0016877E-03
-155.1500E-06,-493.0964315E-03,-469.8161850E-03
-154.8000E-06,-1.0037443004E+00,-962.0827384E-03
-154.4500E-06,-1.4324252518E+00,-1.3700449537E+00
-154.1000E-06,-1.7421345009E+00,-1.6664450007E+00
-153.7500E-06,-1.9038895497E+00,-1.8261629803E+00
-153.4000E-06,-1.9113071814E+00,-1.8329823321E+00
-153.0500E-06,-1.7673230592E+00,-1.6907040115E+00
