x-axis,1,2
second,Volt,Volt
-2.00000E-06,+3.85860555421E+00,+3.82339817286E+00
-1.97700E-06,+3.87368093093E+00,+3.82339817286E+00
-1.95400E-06,+3.87744977511E+00,+3.82339817286E+00
-1.93100E-06,+3.87116836815E+00,+3.82967957982E+00
-1.90800E-06,+3.87744977511E+00,+3.84349867515E+00
-1.88500E-06,+3.87744977511E+00,+3.84349867515E+00
-1.86200E-06,+3.87744977511E+00,+3.83470470540E+00
-1.83900E-06,+3.87116836815E+00,+3.83721726818E+00
-1.81600E-06,+3.87744977511E+00,+3.82465445425E+00
-1.79300E-06,+3.87368093093E+00,+3.83972983097E+00
-1.77000E-06,+3.86865580536E+00,+3.84349867515E+00
-1.74700E-06,+3.87744977511E+00,+3.82339817286E+00
-1.72400E-06,+3.87744977511E+00,+3.84224239376E+00
-1.70100E-06,+3.87368093093E+00,+3.82716701704E+00
-1.67800E-06,+3.87744977511E+00,+3.84349867515E+00
-1.65500E-06,+3.85734927282E+00,+3.82339817286E+00
-1.63200E-06,+3.87744977511E+00,+3.82339817286E+00
-1.60900E-06,+3.89378143323E+00,+3.82716701704E+00
-1.58600E-06,+3.87744977511E+00,+3.82339817286E+00
-1.56300E-06,+3.87744977511E+00,+3.82967957982E+00
-1.54000E-06,+3.87619349372E+00,+3.82214189146E+00
-1.51700E-06,+3.87744977511E+00,+3.82716701704E+00
-1.49400E-06,+3.87744977511E+00,+3.83470470540E+00
-1.47100E-06,+3.87744977511E+00,+3.83721726818E+00
-1.44800E-06,+3.87744977511E+00,+3.82465445425E+00
-1.42500E-06,+3.87744977511E+00,+3.83972983097E+00
-1.40200E-06,+3.86614324257E+00,+3.84349867515E+00
-1.37900E-06,+3.86363067979E+00,+3.84349867515E+00
-1.35600E-06,+3.87744977511E+00,+3.82339817286E+00
-1.33300E-06,+3.87744977511E+00,+3.83972983097E+00
-1.31000E-06,+3.87744977511E+00,+3.84349867515E+00
-1.28700E-06,+3.87744977511E+00,+3.83721726818E+00
-1.26400E-06,+3.87744977511E+00,+3.82465445425E+00
-1.24100E-06,+3.87744977511E+00,+3.82716701704E+00
-1.21800E-06,+3.86865580536E+00,+3.84349867515E+00
-1.19500E-06,+3.85734927282E+00,+3.82967957982E+00
-1.17200E-06,+3.87619349372E+00,+3.84224239376E+00
-1.14900E-06,+3.87744977511E+00,+3.83972983097E+00
-1.12600E-06,+3.87744977511E+00,+3.83219214261E+00
-1.10300E-06,+3.86363067979E+00,+3.82339817286E+00
-1.08000E-06,+3.87744977511E+00,+3.84349867515E+00
