x-axis,1,2
second,Volt,Volt
-3.40000E-06,+4.27339822054E+00,+4.25279511139E+00
-3.38280E-06,+4.27339822054E+00,+4.25279511139E+00
-3.36560E-06,+4.28780358052E+00,+4.25279511139E+00
-3.34840E-06,+4.28244344657E+00,+4.25279511139E+00
-3.33120E-06,+4.28981363075E+00,+4.25279511139E+00
-3.31400E-06,+4.29349872284E+00,+4.25279511139E+00
-3.29680E-06,+4.27339822054E+00,+4.25882526208E+00
-3.27960E-06,+4.27339822054E+00,+4.25279511139E+00
-3.26240E-06,+4.27339822054E+00,+4.26820549648E+00
-3.24520E-06,+4.29349872284E+00,+4.27289561369E+00
-3.22800E-06,+4.28177342983E+00,+4.25279511139E+00
-3.21080E-06,+4.27339822054E+00,+4.25279511139E+00
-3.19360E-06,+4.27339822054E+00,+4.25279511139E+00
-3.17640E-06,+4.27339822054E+00,+4.25279511139E+00
-3.15920E-06,+4.27339822054E+00,+4.25279511139E+00
-3.14200E-06,+4.29349872284E+00,+4.23771973467E+00
-3.12480E-06,+4.29316371446E+00,+4.25279511139E+00
-3.10760E-06,+4.27339822054E+00,+4.25279511139E+00
-3.09040E-06,+4.28445349680E+00,+4.23269460909E+00
-3.07320E-06,+4.27708331263E+00,+4.23637970118E+00
-3.05600E-06,+4.27339822054E+00,+4.25279511139E+00
-3.03880E-06,+4.29349872284E+00,+4.25279511139E+00
-3.02160E-06,+4.27339822054E+00,+4.25279511139E+00
-3.00440E-06,+4.27339822054E+00,+4.25279511139E+00
-2.98720E-06,+4.27641329588E+00,+4.25279511139E+00
-2.97000E-06,+4.29349872284E+00,+4.25279511139E+00
-2.95280E-06,+4.27339822054E+00,+4.25279511139E+00
-2.93560E-06,+4.27339822054E+00,+4.25279511139E+00
-2.91840E-06,+4.27775332937E+00,+4.25279511139E+00
-2.90120E-06,+4.27339822054E+00,+4.25279511139E+00
-2.88400E-06,+4.27842334611E+00,+4.25279511139E+00
-2.86680E-06,+4.27373322891E+00,+4.25279511139E+00
-2.84960E-06,+4.27339822054E+00,+4.24709996907E+00
-2.83240E-06,+4.29349872284E+00,+4.24173983512E+00
-2.81520E-06,+4.27708331263E+00,+4.25279511139E+00
-2.79800E-06,+4.27507326240E+00,+4.27122057183E+00
-2.78080E-06,+4.28646354703E+00,+4.25279511139E+00
-2.76360E-06,+4.29349872284E+00,+4.24039980164E+00
-2.74640E-06,+4.27339822054E+00,+4.25045005279E+00
-2.72920E-06,+4.27339822054E+00,+4.25279511139E+00
-2.71200E-06,+4.27339822054E+00,+4.25279511139E+00
